Bin ID,Representative,Completeness,Contamination,Genome Size,Quality,Nr contigs,Classification,GTDBtk fastani Ref,16S rRNA,23S rRNA,5S rRNA,16S partial,23S partial,5S partial,Unique tRNAs,Total tRNAs,MIMAG,Sample,Original ID
SHD1_1211.fna.gz,No,97.02,0.64,1732747,high-quality,5,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Aphodousia;s__,,5.0,5.0,5.0,0.0,0.0,0.0,23,56,Yes,D029,ALL_LR_SemiBin_30_D029
SHD1_1704.fna.gz,No,87.56,0.31,2045353,medium-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,,3.0,3.0,0.0,0.0,0.0,0.0,22,46,No,D029,ALL_LR_SemiBin_31_D029
SHD1_1043.fna.gz,No,99.6,0.86,2733023,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,,5.0,5.0,0.0,0.0,0.0,0.0,23,61,Yes,D029,ALL_LR_SemiBin_32_D029
SHD1_0417.fna.gz,No,99.42,0.15,2822089,high-quality,13,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,3.0,3.0,3.0,0.0,0.0,0.0,23,55,Yes,D029,ALL_LR_SemiBin_33_D029
SHD1_1109.fna.gz,No,96.47,0.34,2978289,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655,GCA_018223375.1,5.0,5.0,0.0,0.0,0.0,0.0,23,69,Yes,D029,ALL_LR_SemiBin_34_D029
SHD1_0670.fna.gz,No,98.23,0.15,2051422,high-quality,4,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__MGBC140090;s__,,4.0,4.0,0.0,0.0,0.0,4.0,22,48,Yes,D029,ALL_LR_SemiBin_35_D029
SHD1_1484.fna.gz,No,97.06,1.33,2589545,high-quality,29,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__,,7.0,6.0,0.0,0.0,1.0,0.0,22,70,Yes,D029,ALL_LR_SemiBin_36_D029
SHD1_0893.fna.gz,Yes,96.79,0.08,3253945,high-quality,4,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__,,5.0,5.0,5.0,0.0,0.0,0.0,23,66,Yes,D029,ALL_LR_SemiBin_38_D029
SHD1_0013.fna.gz,No,99.99,0.0,3412220,high-quality,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900556845,GCA_900556845.1,8.0,8.0,8.0,0.0,0.0,0.0,23,105,Yes,D029,ALL_LR_SemiBin_4_D029
SHD1_2048.fna.gz,No,97.71,4.04,3248059,high-quality,13,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625,GCF_001517625.2,7.0,7.0,0.0,0.0,0.0,0.0,22,68,Yes,D029,ALL_LR_SemiBin_40_D029
SHD1_0811.fna.gz,No,97.47,0.13,2035100,high-quality,7,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp019416865,GCA_019416865.1,6.0,6.0,1.0,0.0,0.0,1.0,23,55,Yes,D029,ALL_LR_SemiBin_41_D029
SHD1_2387.fna.gz,No,83.83,4.32,3168551,medium-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,8.0,8.0,8.0,0.0,0.0,0.0,23,63,No,D029,ALL_LR_SemiBin_42_D029
SHD1_1338.fna.gz,No,93.06,0.15,1441661,high-quality,1,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900554885,GCF_021531475.1,7.0,7.0,1.0,0.0,0.0,0.0,22,49,Yes,D029,ALL_LR_SemiBin_45_D029
SHD1_1842.fna.gz,No,84.21,0.26,2616878,medium-quality,28,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp002160145,GCF_002160145.1,0.0,0.0,1.0,1.0,0.0,0.0,22,62,No,D029,ALL_LR_SemiBin_49_D029
SHD1_0322.fna.gz,No,99.48,0.09,3630261,high-quality,3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,GCF_000154845.1,6.0,6.0,6.0,0.0,0.0,0.0,22,93,Yes,D029,ALL_LR_SemiBin_5_D029
SHD1_1687.fna.gz,No,86.77,0.07,3161875,medium-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495;s__GCA-900066495 sp902362365,GCA_902362365.1,17.0,17.0,16.0,0.0,0.0,0.0,23,99,No,D029,ALL_LR_SemiBin_50_D029
SHD1_2311.fna.gz,No,86.4,3.99,2079485,medium-quality,1,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A piriformis,GCF_000296445.1,5.0,5.0,0.0,0.0,0.0,5.0,21,56,No,D029,ALL_LR_SemiBin_51_D029
SHD1_2467.fna.gz,No,83.48,5.28,2920928,medium-quality,23,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555,GCA_900556555.1,3.0,3.0,0.0,0.0,0.0,0.0,22,54,No,D029,ALL_LR_SemiBin_55_D029
SHD1_2541.fna.gz,No,62.31,2.38,2031517,medium-quality,27,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900753905,GCA_905200905.1,,,,,,,16,28,No,D029,ALL_LR_SemiBin_58_D029
SHD1_0041.fna.gz,Yes,99.89,0.0,3762202,high-quality,2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius,GCF_000187895.1,6.0,6.0,6.0,0.0,0.0,0.0,23,99,Yes,D029,ALL_LR_SemiBin_6_D029
SHD1_2546.fna.gz,No,73.09,4.69,2116891,medium-quality,24,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii,GCF_002222595.2,2.0,3.0,0.0,0.0,0.0,0.0,18,43,No,D029,ALL_LR_SemiBin_62_D029
SHD1_2621.fna.gz,No,52.7,2.47,991882,medium-quality,5,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis,GCF_000156175.1,2.0,2.0,2.0,0.0,0.0,0.0,14,22,No,D029,ALL_LR_SemiBin_66_D029
SHD1_2540.fna.gz,No,55.78,1.07,1614582,medium-quality,34,d__Bacteria;p__Bacillota;c__Bacilli;o__Haloplasmatales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis,GCF_024499055.1,7.0,6.0,0.0,0.0,0.0,7.0,22,68,No,D029,ALL_LR_SemiBin_69_D029
SHD1_0173.fna.gz,No,99.98,0.1,1835150,high-quality,1,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555585,GCA_900555585.1,4.0,4.0,4.0,0.0,0.0,0.0,22,50,Yes,D029,ALL_LR_SemiBin_7_D029
SHD1_1062.fna.gz,No,98.06,0.58,2101747,high-quality,8,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus,GCF_000154285.1,2.0,2.0,0.0,0.0,0.0,2.0,22,41,Yes,D029,ALL_LR_SemiBin_8_D029
SHD1_0973.fna.gz,No,97.6,0.35,2178610,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,,4.0,4.0,5.0,0.0,0.0,0.0,22,67,Yes,D029,ALL_LR_SemiBin_9_D029
SHD1_1797.fna.gz,No,97.46,0.03,2020332,high-quality,10,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis,GCF_000384195.1,4.0,4.0,0.0,0.0,0.0,4.0,23,57,Yes,D029,ALL_SR_SemiBin_25_D029
SHD1_0528.fna.gz,No,99.22,0.2,2799899,high-quality,8,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900539715,GCA_900539715.1,4.0,4.0,0.0,0.0,0.0,0.0,22,54,Yes,D029,ALL_SR_SemiBin_27_D029
SHD1_0728.fna.gz,No,98.89,0.34,3104194,high-quality,5,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__,,5.0,5.0,5.0,0.0,0.0,0.0,22,61,Yes,D029,ALL_SR_SemiBin_28_D029
SHD1_0525.fna.gz,No,98.28,0.01,2357231,high-quality,16,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9414;s__UBA9414 sp018365895,GCA_018365895.1,3.0,3.0,0.0,0.0,0.0,0.0,22,52,Yes,D029,ALL_SR_SemiBin_31_D029
SHD1_0929.fna.gz,No,97.88,0.34,2199787,high-quality,10,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__Gallispira sp900543365,GCA_900543365.1,4.0,4.0,0.0,0.0,0.0,0.0,22,55,Yes,D029,ALL_SR_SemiBin_38_D029
SHD1_1196.fna.gz,No,98.85,0.99,3008516,high-quality,14,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica_A,GCF_015560805.1,6.0,6.0,6.0,0.0,0.0,0.0,24,63,Yes,D029,ALL_SR_SemiBin_40_D029
SHD1_0500.fna.gz,No,98.63,0.06,2049916,high-quality,9,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Avimicrobium;s__Avimicrobium sp934845495,GCA_934845495.1,2.0,2.0,3.0,0.0,0.0,0.0,21,55,Yes,D029,ALL_SR_SemiBin_42_D029
SHD1_1814.fna.gz,No,85.56,0.44,2628072,medium-quality,24,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scybalocola;s__,,4.0,4.0,3.0,0.0,0.0,0.0,21,46,No,D029,ALL_SR_SemiBin_44_D029
SHD1_1513.fna.gz,No,99.37,1.9,2774101,high-quality,9,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,5.0,6.0,6.0,1.0,0.0,0.0,22,59,Yes,D029,ALL_SR_SemiBin_54_sub_D029
SHD1_2099.fna.gz,No,80.06,0.84,2720864,medium-quality,17,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195,GCA_902363515.1,3.0,3.0,0.0,0.0,0.0,0.0,21,46,No,D029,ALL_SR_SemiBin_61_D029
SHD1_2567.fna.gz,No,89.99,8.39,3050173,medium-quality,32,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900555025,GCA_905201915.1,5.0,5.0,0.0,0.0,0.0,0.0,22,61,No,D029,ALL_SR_SemiBin_64_D029
SHD1_2549.fna.gz,Yes,61.85,2.48,1732382,medium-quality,28,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-317;s__,,,,,,,,15,27,No,D029,ALL_SR_SemiBin_65_D029
SHD1_2482.fna.gz,No,67.71,2.4,3359587,medium-quality,67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,GCF_000012825.1,1.0,1.0,1.0,0.0,0.0,0.0,20,54,No,D029,ALL_SR_SemiBin_66_D029
SHD1_2417.fna.gz,No,63.66,0.72,1633364,medium-quality,22,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900552795,GCA_900552795.1,4.0,4.0,3.0,0.0,0.0,0.0,22,45,No,D029,ALL_SR_SemiBin_67_D029
SHD1_2520.fna.gz,No,56.45,0.87,1028102,medium-quality,18,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900551665,GCA_900551665.1,,,,,,,16,28,No,D029,ALL_multi_SemiBin_102_D029
SHD1_0154.fna.gz,No,99.98,0.09,2820648,high-quality,14,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp900765975,GCA_900765975.1,5.0,5.0,5.0,0.0,0.0,0.0,23,54,Yes,D029,ALL_multi_SemiBin_14_D029
SHD1_1050.fna.gz,No,98.06,0.56,2578123,high-quality,12,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345,GCA_900541345.1,6.0,6.0,6.0,0.0,0.0,0.0,23,64,Yes,D029,ALL_multi_SemiBin_24_D029
SHD1_0598.fna.gz,No,99.99,0.43,3097311,high-quality,15,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp000432335,GCA_000432335.1,5.0,5.0,3.0,0.0,0.0,2.0,24,79,Yes,D029,ALL_multi_SemiBin_39_D029
SHD1_0735.fna.gz,No,99.86,0.54,4774482,high-quality,14,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,6.0,6.0,7.0,0.0,0.0,0.0,22,94,Yes,D029,ALL_multi_SemiBin_42_D029
SHD1_1561.fna.gz,No,91.3,0.47,3131770,high-quality,17,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris,GCF_024622975.1,6.0,6.0,6.0,0.0,0.0,0.0,22,45,Yes,D029,ALL_multi_SemiBin_44_D029
SHD1_1761.fna.gz,No,96.39,2.31,2729811,high-quality,22,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,GCF_008121495.1,0.0,4.0,0.0,4.0,0.0,0.0,21,45,No,D029,ALL_multi_SemiBin_47_D029
SHD1_2026.fna.gz,No,93.65,3.1,2521677,high-quality,16,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata,GCF_004346095.1,5.0,5.0,4.0,0.0,0.0,0.0,23,65,Yes,D029,ALL_multi_SemiBin_49_D029
SHD1_1626.fna.gz,No,98.49,2.16,2924993,high-quality,21,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645,GCA_900546645.1,6.0,1.0,1.0,0.0,4.0,0.0,22,91,Yes,D029,ALL_multi_SemiBin_56_D029
SHD1_2535.fna.gz,No,86.97,7.2,2920948,medium-quality,58,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp018372875,GCA_018372875.1,4.0,4.0,5.0,0.0,0.0,0.0,20,54,No,D029,ALL_multi_SemiBin_59_D029
SHD1_2175.fna.gz,No,83.14,2.01,2337285,medium-quality,30,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900550235,GCA_900550235.1,3.0,3.0,3.0,0.0,0.0,0.0,16,42,No,D029,ALL_multi_SemiBin_62_D029
SHD1_1569.fna.gz,No,89.81,0.21,2496786,medium-quality,41,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum_C,GCA_018366195.1,4.0,4.0,5.0,0.0,0.0,0.0,23,64,No,D029,ALL_multi_SemiBin_63_D029
SHD1_2195.fna.gz,No,82.81,2.09,1827706,medium-quality,9,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__,,3.0,3.0,3.0,0.0,0.0,1.0,21,50,No,D029,ALL_multi_SemiBin_65_D029
SHD1_2465.fna.gz,No,84.1,5.38,2716805,medium-quality,29,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter mayombei_A,GCF_014333445.1,12.0,11.0,9.0,0.0,1.0,0.0,21,73,No,D029,ALL_multi_SemiBin_67_D029
SHD1_2598.fna.gz,No,79.68,7.04,2060328,medium-quality,14,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense,GCF_000577815.1,6.0,5.0,4.0,0.0,1.0,0.0,22,87,No,D029,ALL_multi_SemiBin_69_D029
SHD1_2459.fna.gz,No,73.43,3.16,2204665,medium-quality,17,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_B;s__Dorea_B phocaeensis,GCF_900240315.1,4.0,4.0,0.0,0.0,0.0,0.0,23,52,No,D029,ALL_multi_SemiBin_71_sub_D029
SHD1_2495.fna.gz,No,75.38,4.29,2786125,medium-quality,30,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi,GCF_003287895.1,5.0,5.0,0.0,0.0,0.0,0.0,23,56,No,D029,ALL_multi_SemiBin_72_D029
SHD1_2422.fna.gz,No,78.64,3.8,2409193,medium-quality,29,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas;s__Egerieimonas sp900552095,GCA_900552095.1,1.0,1.0,1.0,0.0,0.0,0.0,20,50,No,D029,ALL_multi_SemiBin_73_D029
SHD1_2357.fna.gz,No,69.04,0.98,1649713,medium-quality,28,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium sp000437715,GCF_004168205.1,8.0,8.0,0.0,0.0,0.0,8.0,22,64,No,D029,ALL_multi_SemiBin_75_D029
SHD1_2475.fna.gz,No,59.26,0.63,1367021,medium-quality,23,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__,,9.0,9.0,10.0,0.0,0.0,0.0,22,77,No,D029,ALL_multi_SemiBin_79_D029
SHD1_2339.fna.gz,No,74.9,2.01,1941252,medium-quality,18,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900555845,GCA_905200055.1,5.0,5.0,5.0,0.0,0.0,1.0,17,32,No,D029,ALL_multi_SemiBin_84_D029
SHD1_0273.fna.gz,No,99.98,0.16,1584621,high-quality,1,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis,GCF_900637395.1,3.0,3.0,0.0,0.0,0.0,0.0,24,45,Yes,D030,ALL_LR_SemiBin_0_D030
SHD1_0724.fna.gz,No,97.2,0.0,2230384,high-quality,1,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A piriformis,GCF_000296445.1,5.0,5.0,0.0,0.0,0.0,0.0,22,56,Yes,D030,ALL_LR_SemiBin_1_D030
SHD1_1290.fna.gz,No,99.94,1.4,2615453,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis,GCF_003024685.1,9.0,9.0,0.0,0.0,0.0,9.0,23,67,Yes,D030,ALL_LR_SemiBin_11_D030
SHD1_1365.fna.gz,No,99.0,1.39,2697414,high-quality,1,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__Sutterella sp905186105,GCA_905186105.1,9.0,9.0,0.0,0.0,0.0,0.0,23,71,Yes,D030,ALL_LR_SemiBin_13_D030
SHD1_2252.fna.gz,No,99.91,6.08,2788902,medium-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter sp900550335,GCA_900550335.1,11.0,11.0,11.0,0.0,0.0,0.0,23,88,No,D030,ALL_LR_SemiBin_14_D030
SHD1_0452.fna.gz,No,98.58,0.01,3056151,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655,GCA_018223375.1,5.0,5.0,0.0,0.0,0.0,0.0,23,68,Yes,D030,ALL_LR_SemiBin_15_D030
SHD1_0851.fna.gz,No,98.56,0.39,3057539,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900539715,GCA_900539715.1,4.0,4.0,0.0,0.0,0.0,0.0,22,56,Yes,D030,ALL_LR_SemiBin_16_D030
SHD1_1284.fna.gz,No,97.59,0.91,3144895,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625,GCF_001517625.2,6.0,6.0,1.0,0.0,0.0,0.0,22,63,Yes,D030,ALL_LR_SemiBin_17_D030
SHD1_1272.fna.gz,No,98.92,1.15,3190936,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,,5.0,5.0,0.0,0.0,0.0,0.0,23,61,Yes,D030,ALL_LR_SemiBin_18_D030
SHD1_0458.fna.gz,No,99.95,0.29,3358517,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900540785,GCA_900540785.1,6.0,6.0,6.0,0.0,0.0,0.0,23,61,Yes,D030,ALL_LR_SemiBin_19_D030
SHD1_0832.fna.gz,No,99.55,0.57,2443474,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia spiroformis_A,GCA_018369555.1,8.0,8.0,0.0,0.0,0.0,8.0,22,58,Yes,D030,ALL_LR_SemiBin_2_D030
SHD1_0337.fna.gz,No,99.94,0.19,3529532,high-quality,2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900766005,GCA_900766005.1,10.0,10.0,10.0,0.0,0.0,0.0,24,82,Yes,D030,ALL_LR_SemiBin_20_D030
SHD1_0550.fna.gz,No,99.99,0.38,4399790,high-quality,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,GCA_025147485.1,4.0,4.0,4.0,0.0,0.0,0.0,23,65,Yes,D030,ALL_LR_SemiBin_21_D030
SHD1_0526.fna.gz,No,99.83,0.32,3984185,high-quality,3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,GCA_025147325.1,5.0,5.0,5.0,0.0,0.0,0.0,22,64,Yes,D030,ALL_LR_SemiBin_22_D030
SHD1_2047.fna.gz,No,77.82,0.06,1674042,medium-quality,1,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp019416865,GCA_019416865.1,6.0,6.0,0.0,0.0,0.0,1.0,22,52,No,D030,ALL_LR_SemiBin_23_D030
SHD1_0562.fna.gz,No,99.95,0.38,1746325,high-quality,6,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis,GCF_000156175.1,1.0,3.0,3.0,2.0,0.0,0.0,22,51,Yes,D030,ALL_LR_SemiBin_24_D030
SHD1_0823.fna.gz,No,98.74,0.4,2226030,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__Gallispira sp900543365,GCA_900543365.1,4.0,4.0,0.0,0.0,0.0,0.0,22,53,Yes,D030,ALL_LR_SemiBin_26_D030
SHD1_1406.fna.gz,No,97.94,1.32,2328787,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Beduini;s__Beduini sp018365815,GCA_018365815.1,8.0,8.0,0.0,0.0,0.0,0.0,22,64,Yes,D030,ALL_LR_SemiBin_27_D030
SHD1_0559.fna.gz,Yes,99.91,0.37,2507431,high-quality,1,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A rappini,GCF_900198625.1,2.0,2.0,0.0,0.0,0.0,0.0,22,39,Yes,D030,ALL_LR_SemiBin_28_D030
SHD1_1389.fna.gz,No,92.09,0.09,3329761,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__,,5.0,5.0,5.0,0.0,0.0,0.0,23,65,Yes,D030,ALL_LR_SemiBin_29_D030
SHD1_1324.fna.gz,No,97.93,1.08,3185098,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor_A;s__Pseudoflavonifractor_A sp018374635,GCA_018374635.1,3.0,3.0,3.0,0.0,0.0,0.0,24,68,Yes,D030,ALL_LR_SemiBin_3_D030
SHD1_0344.fna.gz,No,99.92,0.19,3306777,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica_A,GCF_015560805.1,6.0,6.0,6.0,0.0,0.0,0.0,24,58,Yes,D030,ALL_LR_SemiBin_30_D030
